timestamp,strategy,market_id,market_type,action,side,price,notional,fee,slippage,pnl,net_edge,reason,question
1779150303,YES_NO_REV_SL25_CD60M,2277981,price_range_daily,SELL_NO,NO,0.31999999999999995,17.47172299137214,0.8732192507237652,0.0,-8.57952700862786,0.0,触发实验止损,"Will the price of Bitcoin be above $76,000 on May 23?"
1779150303,YES_NO_REV_SL25_CD60M,2277981,price_range_daily,BUY_YES,YES,0.6817,25.0,0.5599999999999999,0.0625,0.0,0.00961388888888896,NO 止损后反转尝试买 YES,"Will the price of Bitcoin be above $76,000 on May 23?"
1779421806,YES_NO_REV_SL25_CD60M,2277981,price_range_daily,SELL_YES,YES,0.925,33.74445320522224,0.17809336951738297,0.0,8.121953205222244,0.0,触发实验止盈,"Will the price of Bitcoin be above $76,000 on May 23?"
1779422105,YES_NO_REV_SL25_CD60M,2277981,price_range_daily,BUY_YES,YES,0.9273125,25.0,0.13124999999999995,0.0625,0.0,0.0017291666666667121,实验策略信号入场,"Will the price of Bitcoin be above $76,000 on May 23?"
1779477004,YES_NO_REV_SL25_CD60M,2277981,price_range_daily,SELL_YES,YES,0.655,17.232102176989958,0.426454134932938,0.0,-7.961647823010043,0.0,触发实验止损,"Will the price of Bitcoin be above $76,000 on May 23?"
1779478506,YES_NO_REV_SL25_CD60M,2277981,price_range_daily,BUY_NO,NO,0.5563874999999999,25.0,0.7787500000000002,0.0625,0.0,0.0018708333333333355,实验策略信号入场,"Will the price of Bitcoin be above $76,000 on May 23?"
1779493564,YES_NO_REV_SL25_CD60M,2277981,price_range_daily,SELL_NO,NO,0.755,33.34239850823392,0.5818000044932714,0.0,7.501148508233921,0.0,触发实验止盈,"Will the price of Bitcoin be above $76,000 on May 23?"
1779493624,YES_NO_REV_SL25_CD60M,2277981,price_range_daily,BUY_NO,NO,0.7468625,25.0,0.44625000000000004,0.0625,0.0,0.21336527777777778,实验策略信号入场,"Will the price of Bitcoin be above $76,000 on May 23?"
1779559804,YES_NO_REV_SL25_CD60M,2277981,price_range_daily,MARK_TO_MARKET_EXIT,NO,0.9995,33.455455907211835,0.0011709819411202247,0.0,7.946705907211836,0.0,回测结束平仓,"Will the price of Bitcoin be above $76,000 on May 23?"
1778997006,YES_NO_REV_SL15_CD60M,2277981,price_range_daily,BUY_YES,YES,0.7418499999999999,25.0,0.455,0.0625,0.0,0.006869444444444428,实验策略信号入场,"Will the price of Bitcoin be above $76,000 on May 23?"
1779063008,YES_NO_REV_SL15_CD60M,2277981,price_range_daily,SELL_YES,YES,0.625,20.509326346296422,0.5528829952146661,0.0,-5.008173653703576,0.0,触发实验止损,"Will the price of Bitcoin be above $76,000 on May 23?"
1779068707,YES_NO_REV_SL15_CD60M,2277981,price_range_daily,BUY_NO,NO,0.401,25.0,1.05,0.0625,0.0,0.003868055555555569,实验策略信号入场,"Will the price of Bitcoin be above $76,000 on May 23?"
